Date,Region,TradePolicyScore,ImportTariffs(%),ComplianceRating,InflationRate(%),ExchangeRate,LaborCostIndex,RevenueImpact(millionsUSD),ConsumerSentimentScore,EthicalSourcingScore,AutomationAdoptionScore,LogisticsEfficiency,CarbonEmissionsReduction(%),SustainabilityScore,SupplyChainViolations,RegulatoryFines(millionsUSD)
17-02-1983,China,47.2929429,7.199465198,4,4.296014142,1.122225687,55.68642611,11.15024985,74,7,45,67,4.847666512,53,2,8.76974524
18-02-1983,China,31.76075868,22.87581059,8,7.148371979,1.527769286,80.4952129,-12.89858041,91,20,13,86,2.769312606,5,3,14.84034337
19-02-1983,India,67.30898193,21.69455111,1,1.326886118,0.901385267,34.02875829,-14.95395899,96,87,35,81,16.17251096,99,5,13.73254506
20-02-1983,UK,70.10191351,9.253697959,8,7.379585719,0.729046318,11.38138131,46.27105056,81,23,45,33,16.5105659,80,3,2.674073195
21-02-1983,UK,38.02968475,1.778881397,1,8.550607297,1.652601834,46.63851245,35.4192551,81,12,54,28,19.17724889,75,6,10.11042397
22-02-1983,USA,56.86702484,22.35268295,1,6.514787669,1.154269954,55.69967196,-29.05600828,99,14,35,59,27.18526263,24,6,9.799304701
23-02-1983,Brazil,39.59777195,22.20474882,7,0.437256954,0.765579205,36.75364475,-8.518960389,81,88,42,43,19.40381538,73,17,1.662859193
24-02-1983,India,65.96172095,21.3686533,1,4.406536869,1.638271885,44.50256936,-13.58917992,59,52,42,14,27.48439348,45,11,1.34278405
25-02-1983,Australia,43.57752276,21.12704094,9,6.600660016,1.87275554,21.97524096,-18.22926559,58,91,14,44,3.530924229,58,15,8.541661756
26-02-1983,UK,45.81075613,12.00635003,8,9.785131346,1.899910251,34.9560913,25.79299435,74,71,37,74,21.27742585,54,5,6.044596953
27-02-1983,China,72.24854268,4.435791306,1,9.518083881,1.394500563,31.60858131,15.34702651,74,30,88,8,27.82323873,23,4,8.181688728
28-02-1983,Canada,53.81611761,11.93720126,2,3.957031544,1.219461693,37.08881684,6.31476566,90,70,43,34,13.88417335,74,9,3.582426824
01-03-1983,Canada,63.48772256,12.36494427,2,6.159310722,0.712799879,36.91486995,-14.84023532,65,50,54,9,29.0256096,23,16,8.349945528
02-03-1983,India,50.11865254,12.24829383,2,8.908151474,1.689184706,60.30715339,-7.790555497,98,46,54,37,16.57539754,2,2,5.750929527
03-03-1983,Brazil,44.90034286,13.46931465,6,8.310462474,1.917984728,32.55372462,-1.511916078,65,38,77,28,28.28922464,39,8,13.31306277
04-03-1983,Brazil,61.27390302,6.441425575,4,4.794218341,1.83419062,94.6865137,32.83861487,79,80,87,45,22.45554642,19,9,4.59129994
05-03-1983,Mexico,37.7428787,9.156029528,8,2.612413309,1.627675182,56.01473473,49.13515469,87,56,57,69,13.73282897,86,9,13.06251831
06-03-1983,Germany,48.64999178,10.8546648,1,1.370999468,0.506853294,21.60694058,-15.28183563,54,49,56,82,1.028742059,68,5,5.849885441
07-03-1983,UK,40.45185187,3.278030238,4,4.879801551,1.111626312,35.16456435,-2.678186489,56,56,55,89,19.72175229,99,3,8.672488329
08-03-1983,Brazil,64.78974835,11.38410336,5,7.228458753,1.116071258,75.67817465,-7.583876276,62,34,1,72,7.628358315,76,10,4.295655603
09-03-1983,China,77.21044192,20.26174043,9,9.697697132,1.841552349,11.22931345,-26.47460843,57,85,33,44,8.659656992,99,19,12.13633425
10-03-1983,India,79.7755484,20.70148857,5,8.618149048,0.598476075,94.40361876,-12.46249145,82,6,48,76,0.593519184,69,8,12.65469831
11-03-1983,Australia,52.51384052,10.2890943,3,2.042409552,1.296833876,50.06592296,42.12911547,59,52,63,89,16.72957352,65,11,12.13575566
12-03-1983,Mexico,42.62651948,12.9702078,4,7.197781268,0.704201606,56.89711207,37.42865431,69,9,86,52,8.678830836,92,9,9.597547087
13-03-1983,Japan,52.14146852,0.841258303,7,2.891012539,1.493440871,98.95710123,-16.59221479,81,91,7,83,29.4716529,68,5,4.57176146
14-03-1983,USA,72.3634705,16.86081391,1,6.834725944,1.688383232,55.30627774,-0.706958991,78,38,68,1,22.4702303,78,12,9.547324497
15-03-1983,Australia,40.30028393,10.11514707,6,6.658054605,1.462938818,95.2969595,-5.135755578,50,57,57,3,10.72461838,7,4,14.39267516
16-03-1983,Japan,77.60478258,11.13694208,8,2.724306029,1.691877712,92.37080042,-18.18073536,76,92,92,70,8.833458005,97,3,9.725780307
17-03-1983,Canada,47.09328844,21.84181818,1,2.343886202,1.411244447,94.71839758,19.77665677,69,34,42,18,21.44919803,54,2,14.34589511
18-03-1983,USA,79.29018297,11.54586086,8,1.039377626,0.784758666,83.11357517,14.58382083,63,58,61,98,7.626234224,36,4,4.568706791
19-03-1983,UK,71.93044438,0.529806156,7,0.505396368,1.073995278,36.67582761,4.159306619,64,21,51,10,13.44017573,89,17,12.69001606
20-03-1983,China,70.42852671,5.687272272,1,8.584510589,1.935303224,41.17442354,38.43986625,55,8,32,82,4.811560011,72,2,10.77702725
21-03-1983,USA,45.89523369,11.89051536,9,0.498493946,0.932262369,42.84856614,19.5769072,51,99,19,31,7.623249735,71,4,12.2880613
22-03-1983,Germany,30.4388606,10.60990732,3,0.887411665,0.594293576,98.12627557,-9.258105395,78,7,79,13,2.951559289,13,8,10.6614445
23-03-1983,Japan,49.10664544,21.50925343,2,2.388520354,1.077244962,42.46799536,-0.103621024,88,93,58,48,12.81443535,47,5,7.205442978
24-03-1983,UK,45.09046848,13.55343773,7,8.876583285,1.049460678,19.78203783,-17.98746162,81,93,59,68,27.80348605,88,14,10.2986247
25-03-1983,Germany,31.86984952,17.24089355,3,3.329403604,1.205463224,80.04960052,17.30986185,54,57,62,24,3.025807578,97,17,13.98134869
26-03-1983,Canada,55.26826283,11.73308243,1,1.917995575,1.340455133,42.94569624,16.93032704,71,94,55,13,13.11991963,66,7,6.263117757
27-03-1983,Germany,50.15156556,10.99139335,3,7.155554958,1.9886349,65.88423206,39.61469488,77,21,36,38,8.949675782,31,11,14.27617938
28-03-1983,Mexico,61.72782339,11.15716671,6,3.190697549,1.634350913,93.1924371,38.46533608,81,94,59,11,10.88891842,35,5,0.740999799
29-03-1983,Mexico,61.05931611,10.27303924,3,3.333666381,0.553836146,61.79550191,36.95536268,78,39,87,48,23.14457471,4,7,0.212590229
30-03-1983,India,36.03733179,13.46458465,5,7.389765959,1.569068492,67.39301605,13.91618558,89,27,50,83,13.05129456,78,14,7.407042791
31-03-1983,Australia,78.84827731,6.261085044,9,2.516528156,1.736347623,67.8576308,22.16158486,52,45,28,17,19.51179876,91,15,12.72769428
01-04-1983,Australia,39.34657147,22.27637985,7,8.967600477,1.843446108,65.11592672,32.04335552,80,68,98,0,29.16592347,17,4,3.71753039
02-04-1983,UK,52.26370124,8.327138702,2,5.61421678,1.136009154,24.37924397,-22.66521352,62,80,8,3,18.49382318,10,10,10.40135784
03-04-1983,Canada,54.40587717,3.688095854,1,5.378317112,0.970438352,51.07738733,-5.952168386,55,51,85,11,10.12166298,73,16,8.203574563
04-04-1983,Brazil,70.65313986,2.413761965,7,2.647522351,1.758987189,10.6897618,-16.47280457,70,10,83,25,11.929671,3,12,4.361926635
05-04-1983,Mexico,34.9614798,0.335572878,4,8.350943401,1.666423114,66.36383237,10.91741555,63,21,39,31,20.87727312,19,19,4.286900906
06-04-1983,UK,51.43221396,10.57140196,7,5.727495509,1.304063675,61.78224655,37.01343653,74,46,67,78,20.83002271,4,15,1.099143012
07-04-1983,Brazil,61.42510851,4.690274714,6,1.555165479,0.676824177,38.63234973,-11.54304243,56,88,42,51,11.04308561,62,17,8.043210346
08-04-1983,Australia,40.75778108,0.541197565,7,2.062982372,1.477642009,57.15059529,28.47228281,92,12,99,98,21.73402555,53,12,6.7521137
09-04-1983,India,61.37339494,13.00048866,4,4.682559088,0.59850135,54.37520037,2.465919711,71,99,75,89,16.5172756,64,2,4.341345274
10-04-1983,Germany,76.18324188,16.99946372,3,7.796418224,0.650550207,32.58236943,42.24599203,81,44,22,14,29.41261136,76,2,14.55648538
11-04-1983,Mexico,79.87590656,2.143776273,5,9.392952736,0.996710358,36.39587933,20.14316327,90,74,7,7,27.24273235,85,5,12.27712124
12-04-1983,UK,31.62255384,11.52301932,3,6.634986304,1.056763245,78.6286897,48.12424045,81,68,73,91,24.71559265,12,14,7.874262635
13-04-1983,USA,41.77941141,18.59071697,3,5.061432496,1.192961058,78.01590873,-10.34641794,91,77,63,29,1.030033342,78,18,7.825563723
14-04-1983,Brazil,45.51535579,24.64517053,4,2.507319775,1.008714439,52.28039352,43.91667026,79,21,22,53,11.41303762,72,2,2.904175273
15-04-1983,Germany,49.95630502,16.67975862,8,6.728679605,0.550682233,74.57580572,-1.435538828,66,66,92,66,17.19873521,2,2,9.736908557
16-04-1983,Mexico,42.11285788,6.12098877,2,9.822397559,0.736123527,50.57211522,19.75739698,89,34,95,69,15.64848623,1,2,14.3045324
17-04-1983,Australia,40.17439973,17.91384099,4,4.762224755,0.672667949,86.62366314,-16.03934292,87,31,55,94,22.90697062,11,17,13.47434266
18-04-1983,Canada,77.72769212,14.94823567,3,1.621418789,1.146775398,39.9526014,30.78280961,70,37,13,89,27.2725151,87,7,1.271565409
19-04-1983,Brazil,75.92608014,5.294982215,7,1.033405815,0.818193391,93.45632499,48.26003472,75,57,79,7,23.61428857,81,15,0.79645786
20-04-1983,Australia,32.34962505,21.27777065,2,2.692561826,0.940317939,58.80552855,32.99408931,92,39,16,62,6.606032936,55,2,14.41867569
21-04-1983,Mexico,46.94065108,10.68511068,1,5.69442019,1.207351195,58.2119075,19.2637394,52,87,19,92,14.56836537,57,10,2.99858768
22-04-1983,Brazil,50.25742768,24.04944137,1,9.468053011,0.85334279,70.37293459,5.857118033,87,91,11,16,11.80834829,99,15,8.256211311
23-04-1983,Germany,41.95072673,18.07252519,6,2.991650831,0.868893657,40.67704097,-2.381095375,66,20,72,15,22.98601898,88,1,1.120647089
24-04-1983,Mexico,61.44364485,16.11407887,3,3.053911714,1.749716266,75.18966138,3.521009321,88,48,71,44,26.85372068,51,0,12.64946336
25-04-1983,Japan,62.01903733,18.20882094,7,4.811796591,1.322130302,38.83825924,-3.736934979,55,96,40,67,8.604832754,14,7,1.767967674
26-04-1983,UK,72.52521142,11.95242547,8,9.185423351,1.785139177,45.7784947,36.61678936,70,91,84,9,14.66729537,0,11,9.656357221
27-04-1983,Germany,67.04346342,12.63066195,5,4.190550506,1.271788873,70.72330931,41.44888986,94,38,31,79,21.95755257,71,18,0.849419703
28-04-1983,Brazil,57.12866635,21.28018464,5,2.232293919,1.863896349,44.06041912,45.97261486,95,60,36,18,1.498589138,70,17,2.350078147
29-04-1983,Canada,62.6793385,17.02321342,2,1.63130915,0.882113107,27.99767104,3.468985753,89,99,17,38,28.89215611,98,17,7.682116165
30-04-1983,Australia,43.69943908,22.43108313,8,4.570153693,1.42500505,88.47113129,13.69753627,62,9,28,49,23.99891858,44,10,0.685278877
01-05-1983,USA,59.6528095,22.27066884,1,8.006774357,1.254847661,92.99398427,16.15163368,58,39,6,76,16.28299332,15,17,2.934191606
02-05-1983,Australia,54.46136274,24.41225085,9,2.913524047,1.87803639,66.40579448,22.08705419,54,57,39,59,23.35951475,16,5,2.042584548
03-05-1983,Brazil,36.66722337,17.50536647,1,5.125226392,1.127719367,83.00356941,-29.80349273,92,88,5,67,25.0907394,29,0,0.608625462
04-05-1983,Australia,42.12721383,12.55754294,1,6.030082724,1.78223572,98.79871193,37.41517371,56,44,19,31,14.81505948,36,8,14.56495155
05-05-1983,UK,44.58467254,4.157792505,1,4.504704117,1.345856076,65.32972766,-8.548747677,87,16,54,81,13.20215044,17,19,6.752494253
06-05-1983,Mexico,76.21547835,17.63451399,7,1.916902414,1.562814428,91.79133789,7.7731255,93,67,55,79,25.13110413,99,15,12.88403737
07-05-1983,USA,41.51933197,7.289442919,4,9.217456779,1.83033964,42.33292747,37.32546056,93,9,72,88,25.79015984,75,4,5.373341389
08-05-1983,China,44.46219514,7.073689201,7,5.654492352,1.995359622,73.04251923,49.74849176,87,61,52,63,3.708825768,91,18,0.638879542
09-05-1983,Brazil,48.4677065,5.957194411,5,7.291343839,1.596709338,15.02249197,33.59068038,80,88,72,79,27.23526262,10,16,10.43480657
10-05-1983,India,63.18713693,21.87805143,7,6.360430054,0.971782929,81.00744,-28.01334102,53,31,71,85,8.303819109,59,7,0.581312868
11-05-1983,China,35.91191962,21.69911117,7,9.980480217,0.94851799,84.68228303,-0.499666338,62,71,80,23,20.01502189,58,18,8.291733327
12-05-1983,Australia,77.69726062,15.77426112,4,4.563101344,0.963655737,46.10578928,-10.22314911,93,41,87,27,21.27931346,69,17,2.086680258
13-05-1983,Brazil,73.278561,11.82452453,2,4.249723733,0.64686248,67.50595143,47.13053863,64,44,86,22,8.391708875,25,11,10.0622546
14-05-1983,Japan,58.86080365,16.8028615,8,3.601398661,0.580398338,87.25249922,-8.861686682,89,75,32,62,9.12528231,79,15,13.39055854
15-05-1983,India,63.70189337,15.18073626,2,3.616284593,1.371264314,89.52473481,45.46801523,62,20,21,55,21.18902009,37,13,14.33645709
16-05-1983,USA,30.83302356,10.39335621,9,2.757702107,1.715882791,19.58783719,45.00140108,92,26,49,84,5.252279464,8,3,7.91664527
17-05-1983,Canada,46.94723877,9.490771687,5,9.806301251,0.55420181,84.47389719,37.15282503,92,29,85,72,25.75240007,81,7,7.990555822
18-05-1983,Japan,69.78301153,9.569857704,9,8.707820343,1.349951445,34.68190167,-22.15425866,92,73,26,65,6.686862453,96,11,0.574185702
19-05-1983,China,33.87414869,14.72833508,9,3.16673005,1.057641682,75.45762067,-29.84038176,75,84,47,37,10.53517376,82,10,11.54814214
20-05-1983,Mexico,44.11569171,16.1917339,8,3.052290446,1.838727804,39.26477381,33.51064674,68,0,65,27,7.999753128,72,12,14.34312623
21-05-1983,UK,59.26484142,11.29354384,8,1.035339872,0.718080393,15.06967036,37.46392461,98,8,94,25,7.358936666,45,7,6.573511857
22-05-1983,Canada,42.82065138,24.21728626,4,8.770308605,1.345148008,28.88836389,46.97453546,50,2,12,59,29.3659871,43,17,11.90538145
23-05-1983,Japan,76.69889871,2.09614295,4,3.717660508,1.95638106,46.78045982,-12.52939108,62,52,1,59,7.599734156,41,12,11.96184735
24-05-1983,Mexico,36.55293154,8.676175649,2,5.726153921,1.01754945,76.71057581,28.65171743,74,41,45,90,17.34987101,72,3,11.78551285
25-05-1983,Mexico,69.8697179,10.47686708,4,9.003777289,1.612665367,19.06332646,11.52515339,69,18,70,54,22.36144173,68,0,11.3802145
26-05-1983,Brazil,55.3974346,0.423033587,4,4.081006485,1.823676733,83.16407124,-3.721423584,90,5,10,24,1.259234494,22,9,3.22645105
27-05-1983,Japan,67.51653879,9.123929692,6,8.068680434,0.779315844,99.72559828,18.5032808,72,6,25,20,26.44715958,33,5,11.27137305
28-05-1983,USA,45.53576642,6.842747929,3,4.302856262,1.98879077,80.94318789,13.85595149,73,42,62,24,4.586674115,21,10,2.165930717
29-05-1983,Australia,55.72448012,12.65090676,2,7.00940939,1.714079998,52.6362868,-6.616448058,92,79,48,57,17.64197301,68,6,10.68754555
30-05-1983,India,72.84176749,8.41026368,8,4.311844072,0.706346387,61.13441898,-8.523003029,90,35,62,37,19.23384361,64,9,0.053081817
31-05-1983,India,53.34390496,18.15455337,2,3.927591346,0.966327051,10.55444575,8.926417932,98,67,20,45,18.88697519,25,11,13.78237557
01-06-1983,China,47.9859931,12.74831239,8,9.907092396,1.437455058,28.83464541,7.922920679,88,81,48,74,22.0033836,81,5,12.41083218
02-06-1983,China,56.80776931,3.244055837,7,6.12349842,1.827376644,90.90893183,-5.835783747,89,95,78,91,27.93712674,54,5,10.24445191
03-06-1983,India,65.86813765,18.7515331,3,3.673911816,0.792253284,11.95564625,-8.901507357,79,95,79,99,27.80664102,89,3,1.417016686
04-06-1983,USA,52.17816727,2.480722402,6,2.578194771,1.596808374,91.43154576,46.34459273,83,81,8,3,17.34233981,14,1,12.37482827
05-06-1983,UK,76.94384876,20.9762292,6,0.397663702,0.90597202,20.19273473,38.98964038,95,38,20,18,11.09756244,65,6,13.12760722
06-06-1983,Germany,44.7472912,23.28555485,5,7.065663402,1.708124676,21.9766717,35.34232843,59,42,52,61,9.645138783,52,6,10.31981705
07-06-1983,Australia,53.77318031,8.061132255,8,3.721574282,1.525163041,25.78149198,-12.85729851,90,36,54,23,26.60061682,78,1,14.63829951
08-06-1983,UK,67.84638297,23.15356583,5,8.212541638,1.284363552,81.94467925,-14.8567172,50,27,40,85,25.59386026,10,9,1.393190527
09-06-1983,Brazil,64.45605452,19.82520398,7,3.638684606,1.474798944,53.03679178,34.74632146,61,49,5,54,8.874657495,57,13,10.62974373
10-06-1983,Germany,73.18205262,23.06089028,6,3.733291924,1.814667868,23.06769672,-15.22605218,95,38,0,24,4.570493733,83,4,7.87194052
11-06-1983,Germany,79.84045903,16.65675342,7,7.791810064,1.07963879,71.81216377,10.28287486,78,1,94,71,25.83426357,41,19,2.184091932
12-06-1983,Japan,51.34291644,5.891100986,9,4.894666568,1.65387527,94.66195297,-12.28625706,60,36,63,83,18.25047502,80,7,9.876211699
13-06-1983,USA,35.55754399,22.36308092,3,8.848947706,0.738358152,61.52063268,0.245582694,90,65,4,64,9.394166553,68,19,11.99292338
14-06-1983,USA,31.52079404,4.606626904,7,5.901357567,1.551778348,18.88300051,38.27633819,66,18,25,67,18.31946547,32,17,2.471223617
15-06-1983,Germany,66.34384531,5.326513775,3,2.406448135,1.625986044,14.92755456,41.31346746,69,68,0,11,1.985904669,43,4,11.90236066
16-06-1983,Japan,73.70068357,6.776574754,2,5.682718543,1.164496545,81.62851239,49.73434007,87,43,0,24,5.70410268,88,3,1.39455934
17-06-1983,Australia,41.0356293,7.606157787,7,0.040016759,1.690433158,66.34752871,45.5123424,55,12,92,20,16.37364307,6,18,8.871001666
18-06-1983,Germany,37.92240186,12.86199105,4,3.123973747,1.335655049,93.03916052,23.70005795,69,21,85,18,16.1750498,97,10,11.97705164
19-06-1983,Canada,33.11025458,17.83643401,1,2.079523405,1.904411597,59.25251359,4.538079536,59,6,37,97,7.400053173,78,4,2.189352512
20-06-1983,China,71.13514609,23.15520436,6,6.541878556,0.668699654,15.61558629,-25.38460998,59,1,40,69,29.46265711,51,15,8.572786421
21-06-1983,China,45.56909699,2.210939683,6,1.360385835,0.696232139,46.3318165,18.65328908,80,61,82,51,12.37309804,12,8,6.373173209
22-06-1983,UK,50.08484464,23.85923406,6,2.900974468,1.763641163,69.21916197,-13.14554704,75,77,27,53,21.25614322,31,5,9.109130808
23-06-1983,Brazil,55.13750958,23.03307418,2,3.313085543,1.763541912,44.63968158,38.01090271,66,88,4,34,7.753704991,38,7,6.363325506
24-06-1983,China,71.97266171,1.349982305,1,0.032932289,1.206837127,99.96322571,13.91191035,63,89,20,2,12.73432125,77,0,3.763678034
25-06-1983,Mexico,62.54166108,9.008028442,3,0.467665683,1.945943315,46.48407523,28.68013463,54,4,62,32,24.93667745,62,0,3.807163485
26-06-1983,UK,60.75323149,20.32858476,2,3.11126128,1.519083978,59.16125138,23.87960277,52,19,85,72,25.45792248,19,4,12.97050281
27-06-1983,China,38.783605,15.28941364,6,2.223564532,1.97427987,30.28528294,-2.213504653,92,53,83,6,4.057782723,15,17,2.346814769
28-06-1983,Brazil,55.65949459,19.47734858,6,1.169067386,1.298593093,23.69243839,30.72688402,69,75,11,26,10.64009907,29,3,1.846713768
29-06-1983,USA,65.76905086,17.97583347,5,1.541616564,0.802420016,68.07749847,37.47001951,95,62,5,0,6.094513139,18,15,1.456187156
30-06-1983,USA,78.66304415,12.41925283,5,8.355369614,1.166589691,62.97514722,29.53043491,64,35,28,39,26.70805315,85,19,1.112321495
01-07-1983,Australia,40.07031546,1.030451149,9,6.833195755,1.970730263,10.39049717,32.14454243,52,94,60,17,22.61584091,73,18,0.217382837
02-07-1983,Germany,30.47716765,14.60670505,5,4.84117531,1.05562093,35.63033813,-1.198756827,52,80,34,34,16.8993318,71,6,2.406087539
03-07-1983,Canada,33.76507168,1.214166326,6,9.088747762,1.93552465,67.92216157,45.49503462,72,15,74,80,19.50252182,92,14,2.890911524
04-07-1983,USA,48.79262326,15.09316794,4,0.295527909,1.695532022,83.10244112,3.965769468,58,56,51,38,27.42464366,77,17,4.045860904
05-07-1983,Japan,71.02723239,20.01027156,1,3.449349359,1.163159492,38.11317877,41.76401748,60,63,32,10,9.098264307,74,8,1.860592202
06-07-1983,China,30.35710409,14.62479372,4,8.233837175,1.312806548,68.26927324,38.62475118,96,9,24,44,0.410250199,29,6,1.412337809
07-07-1983,Japan,52.83652964,24.92554511,2,6.282889946,1.411158616,33.87321371,-20.05352197,98,98,13,74,0.790660129,96,0,8.122150886
08-07-1983,Brazil,46.46153077,11.3966625,3,9.816874345,1.498649127,72.13419052,47.30164477,93,96,92,2,1.400619144,33,12,10.78029664
09-07-1983,USA,32.6240855,18.72068659,7,9.445149233,0.615048825,72.81531988,49.70733483,98,98,52,76,3.854427348,38,3,9.45280766
10-07-1983,Canada,52.51181433,16.68033229,7,1.699424911,1.900382079,21.7201119,18.49172134,90,50,60,51,17.12622766,48,1,8.350595534
11-07-1983,Brazil,42.73743537,24.78579229,1,9.719869972,1.39549957,69.85808056,32.64880407,62,26,12,59,29.43259485,4,9,6.608456582
12-07-1983,Mexico,47.59424172,17.83047513,8,9.45534786,1.896723829,40.02104635,44.694963,57,6,14,91,12.59752037,42,4,9.509703722
13-07-1983,Mexico,65.28076524,4.100768286,7,3.736109451,1.447847707,25.53354384,-28.39804876,71,90,54,57,21.37249509,46,2,13.52800156
14-07-1983,Japan,56.0775492,23.88794266,1,9.828802917,1.146523234,55.03251095,44.39920194,87,40,52,53,23.76531392,58,4,9.411276322
15-07-1983,Germany,36.23237145,16.69443066,8,0.358441523,1.350392017,50.70670155,20.18929102,76,75,71,33,24.04191089,68,10,0.91291623
16-07-1983,UK,78.07072702,1.48345577,2,6.607505549,1.744254911,79.648733,36.27651203,75,96,46,27,13.29888739,16,17,8.556283325
